draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	requested_selection_end_generations_ago	realized_selection_end_generations_ago	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode	exploratory_screen_ledger_sha256
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw060	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	60	2073710435	0	1165348898	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw061	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	61	207346421	0	1944168824	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw062	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	62	1848348490	0	544801418	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw063	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	63	1925230082	0	1189168782	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw064	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	64	368240770	0	552925099	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw065	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	65	327245840	0	785206083	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw066	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	66	1034972144	0	1309702523	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw067	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	67	718093212	0	1074197254	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw068	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	68	1913271931	0	2025238772	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw069	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	69	1569243639	0	1747824251	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw070	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	70	1842852219	0	1818604685	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw071	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	71	1114976183	0	1472562944	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw072	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	72	1320652344	0	2041741433	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw073	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	73	1326601047	0	2022927632	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw074	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	74	217756562	0	514979401	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw075	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	75	1003054337	0	753566184	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw076	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	76	2038018610	0	1601126891	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw077	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	77	1275236562	0	894248130	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw078	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	78	1238601181	0	321403997	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw079	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	79	945820039	0	1796851643	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw080	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	80	1084081446	0	1223263373	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw081	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	81	1307926353	0	186258977	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw082	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	82	2132497412	0	1687271253	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw083	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	83	18805729	0	1550529233	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw084	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	84	1216488720	0	1065156441	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw085	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	85	1564738158	0	1119338446	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw086	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	86	4239402	0	1525827736	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw087	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	87	604584845	0	844008576	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw088	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	88	1492343542	0	1744613158	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw089	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	89	768713721	0	1980736589	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw090	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	90	796700441	0	2035252464	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw091	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	91	759576096	0	263501331	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw092	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	92	1978088333	0	758471470	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw093	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	93	1189011755	0	1055075540	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw094	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	94	143727251	0	325200501	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw095	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	95	966466080	0	1274093308	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw096	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	96	747839347	0	778620783	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw097	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	97	1957410834	0	470522712	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw098	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	98	271435535	0	1301888632	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.200000__q5__draw099	confirmation	0.005	0.2	0.17500000000000002	0.225	0.2	1879.646114767317	1880.0	40	100	500	5.0	2400.0	2272.0	99	1552932826	0	1397888352	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw000	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	0	1435050286	0	205337043	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw001	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	1	155441799	0	279195071	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw002	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	2	1483449284	0	1054175881	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw003	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	3	1409152361	0	1218021777	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw004	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	4	44837527	0	1867216133	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw005	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	5	1539984009	0	2120390812	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw006	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	6	420200463	0	2065639732	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw007	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	7	905455758	0	1951143816	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw008	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	8	1096771509	0	1852187231	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw009	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	9	885967642	0	643559363	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw010	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	10	224974105	0	1774190247	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw011	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	11	1997485205	0	992397788	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw012	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	12	1388800587	0	784525778	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw013	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	13	1117588063	0	560550163	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw014	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	14	675735132	0	1258504421	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw015	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	15	1358797442	0	582582504	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw016	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	16	784276544	0	676547775	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw017	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	17	1541398605	0	187307043	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw018	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	18	302377401	0	508167005	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw019	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	19	1244830879	0	636483630	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw020	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	20	138264590	0	943230233	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw021	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	21	1937012637	0	1880076668	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw022	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	22	866426481	0	52607654	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw023	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	23	2030229457	0	116538580	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw024	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	24	302032429	0	1743654413	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw025	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	25	264978148	0	2124451836	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.005000__af0.300000__q5__draw026	confirmation	0.005	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1185.0	60	100	500	5.0	2400.0	2272.0	26	1282078222	0	257051061	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
