calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256
eas_selected__confirm100__s0.005000__af0.100000__q5__draw020	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	20	1748696599	1407839686	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw021	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	21	459080083	164966033	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw022	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	22	309462286	1559651349	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw023	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	23	1974580203	467211726	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw024	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	24	562952691	1550811739	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw025	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	25	321105811	1300876554	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw026	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	26	1453693179	64109444	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw027	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	27	219711176	123360240	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw028	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	28	1384506799	1299211092	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw029	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	29	1292969829	71506714	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw030	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	30	69861505	1574358839	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw031	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	31	1146016849	1948025693	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw032	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	32	1681958991	662418167	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw033	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	33	582972551	589836340	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw034	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	34	175824362	1789813723	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw035	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	35	679790053	1571807236	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw036	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	36	2054847947	1458263883	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw037	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	37	521990726	1608763878	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw038	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	38	94771612	1475809178	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw039	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	39	911869633	1550324663	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw040	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	40	2113672641	1952595124	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw041	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	41	593764941	463114074	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw042	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	42	204572310	212318871	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw043	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	43	1534749599	241457216	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw044	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	44	44361180	2087394001	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw045	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	45	1569967668	757562823	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw046	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	46	183227831	621756218	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw047	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	47	463427964	148720343	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw048	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	48	1641900550	1173949089	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw049	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	49	1399305079	1352663522	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw050	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	50	1313384045	685460262	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw051	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	51	1212735188	1147703303	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw052	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	52	729847629	1090129077	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw053	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	53	70789011	440219780	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw054	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	54	382019949	979867875	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw055	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	55	305475643	386717405	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw056	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	56	576488650	850978370	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw057	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	57	1673518115	1080687846	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw058	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	58	1550320117	1323702243	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw059	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	59	1288885523	130372993	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw060	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	60	904496870	301865960	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw061	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	61	267232780	2047513886	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw062	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	62	646246630	1321147550	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw063	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	63	1314198985	1574412855	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw064	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	64	1324550867	642486263	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw065	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	65	56778789	39972962	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw066	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	66	667668572	1141586974	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.100000__q5__draw067	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.07500000000000001	0.125	500	100	20	67	476058998	405203968	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
