draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	selection_end_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw027	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	27	1906221373	0	1676076249	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw028	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	28	535707805	0	305258416	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw029	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	29	1173705810	0	182368191	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw030	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	30	1125868780	0	583237250	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw031	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	31	1881400666	0	129703669	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw032	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	32	23965054	0	90901352	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw033	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	33	262860148	0	190856774	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw034	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	34	955683881	0	542281208	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw035	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	35	483458828	0	657082300	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw036	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	36	258405704	0	92187750	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw037	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	37	328507356	0	410319790	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw038	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	38	395638310	0	399950571	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw039	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	39	33208344	0	1959614952	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw040	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	40	1010650676	0	1548252884	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw041	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	41	851094695	0	1607688852	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw042	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	42	945313072	0	684927328	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw043	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	43	1448894333	0	324989207	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw044	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	44	727771521	0	1546556528	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw045	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	45	1142954297	0	5731520	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw046	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	46	1743049510	0	692979030	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw047	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	47	1491691201	0	1217721240	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw048	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	48	1671443663	0	1758689518	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw049	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	49	2115736533	0	1152529710	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw050	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	50	1098593698	0	1490844248	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw051	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	51	307155608	0	608828869	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw052	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	52	1277476046	0	2124765278	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw053	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	53	308853687	0	814269193	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw054	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	54	719600982	0	11973982	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw055	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	55	1784275438	0	228342344	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw056	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	56	1428259056	0	1179170592	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw057	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	57	455540563	0	1804265865	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw058	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	58	298398651	0	1382533746	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw059	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	59	629565633	0	1957774332	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw060	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	60	38716626	0	1771146160	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw061	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	61	2063491794	0	1096412866	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw062	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	62	1310886960	0	1244076277	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw063	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	63	382789215	0	630768342	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw064	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	64	758580001	0	1134030454	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw065	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	65	265419902	0	1097783827	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw066	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	66	236755261	0	1324017198	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw067	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	67	1553757983	0	1623518151	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw068	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	68	1921436720	0	2130773416	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw069	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	69	555239296	0	1053719233	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw070	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	70	1705897412	0	2138266708	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw071	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	71	718407400	0	925310550	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw072	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	72	39692629	0	1541253025	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw073	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	73	494525443	0	1222253565	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw074	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	74	322193519	0	1350971014	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw075	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	75	183098136	0	171329937	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw076	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	76	1745520298	0	1027842791	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw077	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	77	1473984120	0	10202492	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw078	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	78	210867458	0	1683380783	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw079	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	79	1954649837	0	675101214	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw080	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	80	158309360	0	1441061446	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw081	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	81	46841872	0	479972590	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw082	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	82	979987747	0	681585971	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw083	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	83	1494028019	0	1459379470	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw084	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	84	2111911290	0	416885356	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw085	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	85	10158951	0	652008314	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw086	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	86	900321668	0	1876670746	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw087	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	87	842032943	0	1728293775	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw088	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	88	470641948	0	482543613	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw089	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	89	1392919063	0	1005899924	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw090	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	90	763607778	0	184461594	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw091	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	91	347073048	0	1171093483	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw092	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	92	1187690737	0	1321930434	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw093	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	93	1197104871	0	1380156487	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw094	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	94	201794089	0	1640504475	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw095	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	95	1437015566	0	1379895484	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw096	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	96	1311782207	0	588763931	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw097	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	97	1319300729	0	1755211304	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw098	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	98	2025577334	0	1893689265	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.200000__q5__draw099	confirmation	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	99	314555058	0	924302541	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw000	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	0	1990666298	0	1072338689	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw001	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	1	955504298	0	1348265121	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw002	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	2	1293651224	0	1855174370	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw003	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	3	1259739120	0	1770212239	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw004	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	4	11662976	0	1285485405	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw005	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	5	1829950923	0	1142326826	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw006	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	6	641890938	0	307378834	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw007	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	7	372057696	0	146344985	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw008	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	8	1831934480	0	246969696	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.005000__af0.300000__q5__draw009	confirmation	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	9	915880639	0	1025667476	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
